pickup_lat_grid,pickup_lon_grid,pct_morning_cell,pct_afternoon_cell,pct_evening_cell,pct_late_night_cell,pct_weekend_cell,pct_weekday_cell,pct_short_cell,pct_medium_cell,pct_long_cell,total_trips,pct_morning_city,pct_afternoon_city,pct_evening_city,pct_late_night_city,pct_weekend_city,pct_weekday_city,pct_short_city,pct_medium_city,pct_long_city,late_night_dev,weekend_dev,short_dev,night_life_score,night_rank,signature,cluster_lat,cluster_lon,cluster_lat_500m,cluster_lon_500m,cluster_lat_400m,cluster_lon_400m
41.821,-87.615,53.9,28.32,13.19,4.58,21.78,78.22,16.71,62.73,20.56,12665,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.98,-10.079999999999998,-9.45,-13.836666666666664,618,Commuter Zone,41.82,-87.62,41.82,-87.615,41.82,-87.616
41.7,-87.638,46.73,30.32,14.96,7.98,20.79,79.21,14.23,49.03,36.74,16106,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.58,-11.07,-11.93,-13.86,619,Commuter Zone,41.7,-87.64,41.7,-87.64,41.7,-87.64
41.864,-87.693,27.98,40.13,21.24,10.65,15.48,84.52,16.73,62.93,20.33,46043,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.909999999999998,-16.38,-9.43,-13.906666666666666,620,Commuter Zone,41.86,-87.69,41.865,-87.69500000000001,41.864000000000004,-87.69200000000001
41.664,-87.637,34.81,32.35,22.29,10.55,21.45,78.55,10.75,40.93,48.32,21617,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.009999999999998,-10.41,-15.41,-13.943333333333332,621,Commuter Zone,41.66,-87.64,41.665,-87.635,41.664,-87.636
41.977,-87.762,46.96,27.03,16.86,9.14,24.44,75.56,9.15,61.17,29.67,9689,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.419999999999998,-7.419999999999998,-17.009999999999998,-13.949999999999998,622,Commuter Zone,41.98,-87.76,41.975,-87.76,41.976,-87.76
41.796,-87.772,39.92,31.67,18.43,9.98,23.95,76.05,8.58,40.58,50.85,7918,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.58,-7.91,-17.58,-14.023333333333332,623,Commuter Zone,41.8,-87.77,41.795,-87.77,41.796,-87.772
41.741,-87.67,42.75,36.55,13.33,7.36,20.08,79.92,15.02,55.66,29.32,21509,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.2,-11.78,-11.14,-14.04,624,Commuter Zone,41.74,-87.67,41.74,-87.67,41.74,-87.672
41.814,-87.624,45.62,34.46,13.12,6.79,19.47,80.53,16.14,64.05,19.81,10583,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.77,-12.39,-10.02,-14.059999999999995,625,Commuter Zone,41.81,-87.62,41.815,-87.625,41.816,-87.624
41.761,-87.686,46.06,30.33,15.11,8.5,21.04,78.96,12.85,56.94,30.21,18844,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.06,-10.82,-13.31,-14.063333333333333,626,Commuter Zone,41.76,-87.69,41.76,-87.685,41.76,-87.688
41.711,-87.628,52.23,26.49,13.85,7.44,18.5,81.5,16.19,45.51,38.3,8631,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.12,-13.36,-9.97,-14.15,627,Commuter Zone,41.71,-87.63,41.71,-87.63,41.712,-87.628
41.784,-87.645,32.68,39.94,19.84,7.55,18.37,81.63,16.1,58.09,25.81,14586,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.01,-13.489999999999998,-10.06,-14.186666666666667,628,Commuter Zone,41.78,-87.64,41.785000000000004,-87.645,41.784,-87.644
41.747,-87.557,44.25,32.81,13.76,9.19,21.46,78.54,11.26,49.52,39.22,10614,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.369999999999997,-10.4,-14.9,-14.223333333333333,629,Commuter Zone,41.75,-87.56,41.745,-87.555,41.748,-87.556
41.751,-87.727,45.95,30.74,13.49,9.82,20.8,79.2,11.24,56.24,32.51,8298,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.74,-11.06,-14.92,-14.24,630,Commuter Zone,41.75,-87.73,41.75,-87.72500000000001,41.752,-87.72800000000001
41.791,-87.645,35.91,37.23,17.97,8.89,20.45,79.55,12.48,58.89,28.64,9289,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.669999999999998,-11.41,-13.68,-14.253333333333332,631,Commuter Zone,41.79,-87.64,41.79,-87.645,41.792,-87.644
41.982,-87.842,35.74,31.28,23.03,9.95,21.31,78.69,10.51,61.71,27.78,81793,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.61,-10.55,-15.65,-14.27,632,Commuter Zone,41.98,-87.84,41.980000000000004,-87.84,41.984,-87.84
42.007,-87.705,48.16,32.28,15.85,3.71,14.34,85.66,23.07,44.28,32.65,11209,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-22.85,-17.52,-3.09,-14.486666666666665,633,Commuter Zone,42.01,-87.7,42.005,-87.705,42.008,-87.70400000000001
41.827,-87.624,28.33,47.61,17.49,6.57,19.22,80.78,15.18,64.91,19.91,16527,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.99,-12.64,-10.98,-14.536666666666669,634,Commuter Zone,41.83,-87.62,41.825,-87.625,41.828,-87.624
41.848,-87.712,54.72,23.72,15.29,6.26,21.46,78.54,13.01,66.07,20.92,8371,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-20.3,-10.4,-13.15,-14.616666666666664,635,Commuter Zone,41.85,-87.71,41.85,-87.71000000000001,41.848,-87.712
41.782,-87.772,49.17,28.97,12.35,9.51,23.05,76.95,7.43,46.15,46.42,7994,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.049999999999997,-8.809999999999999,-18.73,-14.863333333333332,636,Commuter Zone,41.78,-87.77,41.78,-87.77,41.78,-87.772
41.746,-87.712,42.77,34.21,14.9,8.12,17.91,82.09,13.84,53.95,32.21,13453,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.44,-13.95,-12.32,-14.903333333333334,637,Commuter Zone,41.75,-87.71,41.745,-87.71000000000001,41.744,-87.712
41.817,-87.692,53.97,28.03,10.05,7.95,19.85,80.15,11.71,61.85,26.43,10884,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.61,-12.009999999999998,-14.45,-15.023333333333332,638,Commuter Zone,41.82,-87.69,41.815,-87.69,41.816,-87.69200000000001
41.804,-87.614,40.67,41.66,11.8,5.87,12.69,87.31,20.86,57.59,21.55,11387,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-20.69,-19.17,-5.300000000000001,-15.053333333333333,639,Commuter Zone,41.8,-87.61,41.805,-87.615,41.804,-87.616
41.65,-87.599,36.6,32.02,21.05,10.33,23.04,76.96,5.97,40.38,53.65,25447,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.229999999999997,-8.82,-20.19,-15.079999999999998,640,Commuter Zone,41.65,-87.6,41.65,-87.60000000000001,41.648,-87.60000000000001
41.87,-87.675,26.11,44.03,21.24,8.63,13.62,86.38,17.0,55.42,27.57,304956,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.93,-18.24,-9.16,-15.11,641,Commuter Zone,41.87,-87.68,41.87,-87.675,41.872,-87.676
41.761,-87.703,51.58,29.11,8.9,10.41,18.47,81.53,10.36,56.33,33.31,12303,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.15,-13.39,-15.8,-15.113333333333337,642,Commuter Zone,41.76,-87.7,41.76,-87.705,41.76,-87.70400000000001
41.815,-87.699,47.54,30.84,11.89,9.73,18.37,81.63,11.13,55.97,32.9,8529,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.83,-13.489999999999998,-15.03,-15.116666666666664,643,Commuter Zone,41.82,-87.7,41.815,-87.7,41.816,-87.7
41.92,-87.761,27.17,47.94,19.86,5.03,13.17,86.83,20.23,58.58,21.19,9239,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.53,-18.69,-5.93,-15.383333333333333,644,Commuter Zone,41.92,-87.76,41.92,-87.76,41.92,-87.76
41.827,-87.664,25.53,44.25,20.48,9.75,20.56,79.44,7.91,65.19,26.9,18910,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.81,-11.3,-18.25,-15.453333333333331,645,Commuter Zone,41.83,-87.66,41.825,-87.665,41.828,-87.664
41.718,-87.653,30.01,43.73,18.79,7.47,16.64,83.36,13.94,54.73,31.33,20319,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.09,-15.22,-12.22,-15.51,646,Commuter Zone,41.72,-87.65,41.72,-87.655,41.72,-87.652
41.754,-87.695,30.4,44.03,18.2,7.38,15.95,84.05,14.71,59.81,25.48,12756,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.18,-15.91,-11.45,-15.513333333333335,647,Commuter Zone,41.75,-87.7,41.755,-87.69500000000001,41.752,-87.696
41.768,-87.698,33.32,42.29,16.53,7.86,16.55,83.45,13.17,61.12,25.71,27548,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.7,-15.31,-12.99,-15.666666666666666,648,Commuter Zone,41.77,-87.7,41.77,-87.7,41.768,-87.696
41.82,-87.699,58.73,21.17,12.9,7.2,21.85,78.15,8.21,61.64,30.16,7713,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.36,-10.009999999999998,-17.95,-15.773333333333332,649,Commuter Zone,41.82,-87.7,41.82,-87.7,41.82,-87.7
41.977,-87.702,30.06,45.77,20.17,4.0,13.86,86.14,18.66,60.57,20.77,20196,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-22.56,-18.0,-7.5,-16.02,650,Commuter Zone,41.98,-87.7,41.975,-87.7,41.976,-87.70400000000001
41.667,-87.605,34.46,34.02,22.43,9.08,19.87,80.13,6.82,43.23,49.95,16395,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.479999999999997,-11.989999999999998,-19.34,-16.27,651,Commuter Zone,41.67,-87.6,41.665,-87.605,41.668,-87.604
41.746,-87.732,40.59,38.47,14.9,6.04,18.1,81.9,11.62,60.49,27.89,8707,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-20.52,-13.759999999999998,-14.54,-16.273333333333333,652,Commuter Zone,41.75,-87.73,41.745,-87.73,41.744,-87.732
41.715,-87.595,31.41,44.09,19.36,5.15,14.43,85.57,13.97,55.19,30.85,22948,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.41,-17.43,-12.19,-17.009999999999998,653,Commuter Zone,41.72,-87.6,41.715,-87.595,41.716,-87.596
41.956,-87.795,10.39,61.17,21.72,6.72,9.22,90.78,16.14,60.04,23.83,8633,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.84,-22.64,-10.02,-17.5,654,Commuter Zone,41.96,-87.8,41.955,-87.795,41.956,-87.796
41.696,-87.671,25.32,46.87,23.95,3.86,15.09,84.91,12.93,46.68,40.39,9640,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-22.7,-16.77,-13.23,-17.566666666666666,655,Commuter Zone,41.7,-87.67,41.695,-87.67,41.696,-87.672
41.718,-87.613,28.3,48.22,18.6,4.88,13.52,86.48,9.02,55.05,35.93,14224,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.68,-18.34,-17.14,-19.053333333333327,656,Commuter Zone,41.72,-87.61,41.72,-87.615,41.72,-87.612
41.814,-87.731,16.57,52.2,25.68,5.55,13.16,86.84,7.38,52.38,40.25,7822,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.01,-18.7,-18.78,-19.496666666666663,657,Commuter Zone,41.81,-87.73,41.815,-87.73,41.816,-87.732
41.739,-87.689,42.02,49.07,6.86,2.06,7.81,92.19,13.89,64.26,21.84,13216,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-24.5,-24.05,-12.27,-20.27333333333333,658,Commuter Zone,41.74,-87.69,41.74,-87.69,41.74,-87.688
41.838,-87.697,23.09,59.15,12.35,5.41,8.3,91.7,8.02,58.18,33.8,16727,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.15,-23.56,-18.14,-20.95,659,Commuter Zone,41.84,-87.7,41.84,-87.69500000000001,41.84,-87.696
